id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_3
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_4
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_5
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_6
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_7
31,{data_folder}/dataset/v0/31.wav,149792,Rock music,Let's run through it one more time.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely enjoying a performance of rock music at a concert or a live music event.,They are likely reviewing or rehearsing something.,band rehearsal,They are likely practicing a song in a band rehearsal.,output_8
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_1
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_2
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_3
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_4
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_5
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_6
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_7
32,{data_folder}/dataset/v0/32.wav,124230,Sound of a piano,I'm full.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely playing or listening to a piano performance.,They are likely eating a meal.,"restaurant,bar",They are likely at a restaurant or a bar.,output_8
33,{data_folder}/dataset/v0/33.wav,151867,Coins dropping,Good luck this time sir!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely handling or counting coins.,They are likely wishing someone good luck before they attempt something.,"gumble,casino,slot machine",They are likely playing or gumbling at a casino using a slot machine.,output_1
33,{data_folder}/dataset/v0/33.wav,151867,Coins dropping,Good luck this time sir!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely handling or counting coins.,They are likely wishing someone good luck before they attempt something.,"gumble,casino,slot machine",They are likely playing or gumbling at a casino using a slot machine.,output_2
